pid,Name,Pos,DraftPick,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,DD,TD,QD,5x5,PER,EWA,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb
25,Jared Williams,PG,7,23,1,BEL,2026,60,60,33.58323434421931,5.266666666666667,13.583333333333334,38.77300613496932,1.7,4.766666666666667,35.66433566433567,3.566666666666667,8.816666666666666,40.45368620037807,45.030674846625764,1.7,2.15,79.06976744186046,0.85,3.566666666666667,4.416666666666667,7.016666666666667,2.433333333333333,1.5833333333333333,0.13333333333333333,0.6333333333333333,1.95,13.933333333333334,0.6333333333333333,1.2,52.77777777777778,0.6666666666666666,2.35,28.368794326241137,2.2666666666666666,5.266666666666667,43.037974683544306,8,0,0,0,17.656250800964497,5.338231176183599,47.94897678260072,0.350920245398773,0.15828220858895706,2.557574041595935,10.613034038580913,6.607711439245545,32.80233770016287,2.2726305869396106,0.28471412480764363,14.345228737619871,21.56961878880389,0.8851298071056294,-7.157922015007733,100.38781185618413,98.1625609768164,3.484140884772189,1.7282880596237293,5.212428944395918,0.12416740784332787,2.264853844586672,0.9791569603594477,3.24401080494612,2.6753271903044977,50,57,22,35,66,63,34,32,29,51,60,47,53,44,73,75,49
26,Dan Ryan,PG,31,21,1,NYC,2026,60,60,29.976425513702264,4.616666666666666,10.983333333333333,42.03338391502276,1.4,4.1,34.146341463414636,3.216666666666667,6.883333333333334,46.73123486682809,48.406676783004556,0.75,1.0166666666666666,73.77049180327869,0.5666666666666667,1.8,2.3666666666666667,8.8,3.0833333333333335,0.8333333333333334,0.06666666666666667,0.6333333333333333,2.15,11.383333333333333,0.26666666666666666,0.6166666666666667,43.24324324324324,0.31666666666666665,1.1166666666666667,28.35820895522388,2.6333333333333333,5.15,51.1326860841424,11,0,0,0,16.52081956909393,3.9521059483590215,49.79295462498542,0.37329286798179057,0.09256449165402124,1.8838558433860977,6.0825926284873075,3.966073129653046,42.699439934195304,1.3299869810390832,0.16475962259510182,21.243856506361674,20.200164833470332,13.619066678268108,1.0384864968800616,102.3043833984533,97.66965800283448,3.6008835706537123,1.6617061023825233,5.262589673036236,0.14044608942799267,2.776460276960395,-0.25958360961388394,2.5168766673465113,2.056879656950475,44,60,17,33,56,53,45,26,22,62,64,56,38,43,83,79,46
27,Dane Daly,F,10,19,1,BEL,2026,60,60,29.105828747285514,4.483333333333333,9.466666666666667,47.359154929577464,1.05,2.5833333333333335,40.64516129032258,3.433333333333333,6.883333333333334,49.87893462469734,52.904929577464785,1.15,1.6166666666666667,71.1340206185567,1.25,4.55,5.8,0.85,1.6,0.6,0.6333333333333333,0.4,3.45,11.166666666666666,2.0833333333333335,3.283333333333333,63.45177664974619,0.7166666666666667,1.9333333333333333,37.06896551724138,0.6333333333333333,1.6666666666666667,38,3,0,0,0,12.690873916537626,1.1752665468178172,54.85688085412983,0.272887323943662,0.17077464788732394,4.339721432016222,15.62179667906697,10.01214174051253,4.56497219732033,0.9936885674403687,1.5604331686733597,13.58464934623875,17.28074421973095,2.180594355078817,-2.2028864854477375,99.42267694169644,98.03524804812801,2.011244834337173,1.5277208827860733,3.5389657171232463,0.09727167016203375,-1.5133000014114626,-0.9888756213424315,-2.502175622753894,-0.22203753750105829,33,62,58,28,48,43,32,39,27,45,44,46,29,25,48,37,36
28,Orlando Franco,G,38,19,1,HOU,2026,60,0,25.336831848598955,3.6,9.65,37.30569948186528,0.5,2.033333333333333,24.59016393442623,3.1,7.616666666666666,40.70021881838075,39.89637305699482,1.3666666666666667,1.9166666666666667,71.30434782608695,0.38333333333333336,1.5,1.8833333333333333,0.9166666666666666,1.75,0.8833333333333333,0.11666666666666667,0.35,2,9.066666666666666,1.3833333333333333,2.7,51.23456790123457,0.6333333333333333,2,31.666666666666664,1.0833333333333333,2.9166666666666665,37.142857142857146,0,0,0,0,6.698266042400577,-2.4515367636765366,43.20203303684879,0.21070811744386875,0.19861830742659758,1.4092150704355522,6.10902076240097,3.6388866132326756,6.420788986769904,1.7056463469792695,0.32947395068330637,14.29349305744623,20.555866468378554,-11.521158336168101,4.093573715090442,79.66456363248251,104.9446525853182,-1.8758591371843245,-0.0804515392066217,-1.9563106763909461,-0.061769701534302085,-5.734111935388332,-2.407129412597034,-8.141241347985366,-2.3719451124340063,31,62,30,43,58,53,34,30,55,45,33,42,21,33,43,33,30
29,Morris Sims,F,32,23,1,PHI,2026,60,60,33.786314382664735,4.366666666666666,9.466666666666667,46.12676056338028,0.21666666666666667,0.7166666666666667,30.23255813953488,4.15,8.75,47.42857142857143,47.271126760563384,1.7833333333333334,2.816666666666667,63.31360946745562,3.8,10.016666666666667,13.816666666666666,4.2,2.2666666666666666,1.9666666666666666,0.25,0.4,3.05,10.733333333333333,2.6166666666666667,4.633333333333334,56.4748201438849,1.15,3,38.333333333333336,0.38333333333333336,1.1166666666666667,34.32835820895522,31,0,0,0,19.145812360729323,6.572345727087697,50.12765427486144,0.07570422535211267,0.2975352112676056,11.200488820073438,28.55641614483818,20.023036032084075,18.600312881561102,2.7552300226990147,0.5375984795337708,17.472634770543195,16.079940212230856,0.3502411044076106,-1.203819671786625,103.09048208456721,87.45602370137229,3.385525893585257,4.652955665004992,8.038481558590249,0.19033698597713108,0.91746506901909,2.092646668591448,3.010111737610538,2.580384302732803,48,56,53,53,47,38,41,28,47,30,33,34,36,57,52,54,68
30,Terrence Johnson,PG,32,25,1,BEL,2026,60,60,34.43698820428778,4.066666666666666,10.483333333333333,38.79173290937997,1.4333333333333333,4.066666666666666,35.24590163934426,2.6333333333333333,6.416666666666667,41.03896103896104,45.62798092209857,1.7,2.45,69.38775510204081,0.8166666666666667,3.3666666666666667,4.183333333333334,5.083333333333333,1.9833333333333334,1.4,0.16666666666666666,0.4666666666666667,2.05,11.266666666666667,1.3333333333333333,2.316666666666667,57.55395683453237,0.8666666666666667,2.6333333333333333,32.91139240506329,0.43333333333333335,1.4666666666666666,29.545454545454547,1,0,0,0,13.773280072122832,2.2806785225284854,48.72563718140929,0.38791732909379967,0.23370429252782193,2.3963567758528597,9.769548907229755,6.103462416315652,21.846474826556644,1.9596652268521757,0.3470694474572937,14.642909878426932,16.79631541127808,3.7793543642429377,2.550538838729032,99.88331631487465,99.07663275130493,2.634869065843949,1.5186315476924872,4.153500613536436,0.09648928852655657,-0.13229029088795397,0.2145917484930573,0.08230145760510332,1.08933026685826,50,56,28,38,66,57,41,28,29,46,39,52,51,46,62,67,39
31,Kyle Smith,GF,35,18,1,TOR,2026,60,0,21.243976009442004,3.183333333333333,7.283333333333333,43.7070938215103,0.08333333333333333,0.35,23.809523809523807,3.1,6.933333333333334,44.71153846153847,44.279176201373,0.7333333333333333,1.3333333333333333,55.00000000000001,1.0833333333333333,3.283333333333333,4.366666666666666,0.8333333333333334,2.1,0.5833333333333334,0.15,0.3,1.6333333333333333,7.183333333333334,1.5333333333333334,2.7,56.79012345679012,1.1333333333333333,3.45,32.850241545893724,0.43333333333333335,0.7833333333333333,55.319148936170215,0,0,0,0,8.114456368954917,-1.2102312039975862,45.63744176196527,0.04805491990846682,0.18306636155606407,5.027906984884924,16.583994678787263,10.561633902000692,6.243536925169539,1.3207885445546756,0.512221068496957,21.063189568706118,19.62178575721531,-10.64178197920595,11.170989718373963,78.38542350816272,105.95095745278722,-1.7594645638210873,-0.2396810304692465,-1.9991455942903338,-0.07528329323670116,-4.322914027805475,-2.2122568869990085,-6.535170914804484,-1.4686747273308103,27,62,36,50,50,43,29,43,34,22,22,21,26,29,43,36,61
32,David Clarke,F,11,18,1,PHI,2026,60,0,17.742788621942793,2.5,5.366666666666666,46.58385093167702,0.13333333333333333,0.3333333333333333,40,2.3666666666666667,5.033333333333333,47.019867549668874,47.82608695652174,0.5666666666666667,1.0166666666666666,55.73770491803278,0.6,2.3666666666666667,2.966666666666667,0.5333333333333333,1.7833333333333334,0.5333333333333333,0.45,0.21666666666666667,1.7833333333333334,5.7,1.4666666666666666,2.3666666666666667,61.97183098591549,0.31666666666666665,1.4166666666666667,22.35294117647059,0.5833333333333334,1.25,46.666666666666664,0,0,0,0,7.477984001961445,-1.4923077104787812,49.01960784313726,0.062111801242236024,0.18944099378881987,3.3676238057924706,12.848029195298764,8.186803016031133,4.577533930248509,1.4228030038164448,1.8426781116962332,23.473148473148477,17.932270954385753,-1.4672655963074346,-3.448798856853825,78.06688218352042,94.89246131312343,-1.3752721400245502,1.3805221155701815,0.005249975545631225,0.00023671478739879684,-5.1087621674924,-0.12396980559290416,-5.232731973085304,-0.8743548791143673,29,61,57,30,58,50,14,35,34,28,32,31,16,27,41,35,33
33,Kain Rankin,C,5,22,1,NYC,2026,60,0,25.902450374852513,3.1,5.666666666666667,54.70588235294118,0.05,0.26666666666666666,18.75,3.05,5.4,56.481481481481474,55.14705882352941,1.1833333333333333,1.7833333333333334,66.35514018691589,3.1166666666666667,7.166666666666667,10.283333333333333,1.3333333333333333,1.1166666666666667,0.9,0.9333333333333333,0.18333333333333332,2.8833333333333333,7.433333333333334,2.0166666666666666,3.1666666666666665,63.68421052631579,0.9333333333333333,2.066666666666667,45.16129032258064,0.1,0.16666666666666666,60,10,0,0,0,18.114850848864084,4.648431073125258,57.610829802624785,0.047058823529411764,0.31470588235294117,11.990832895274183,28.026729758912012,19.943277489739454,7.131080200261354,1.6623028131276532,2.6694255856410423,14.75510923185342,12.189556719757507,13.606256350549312,0.8207470135449566,117.97429625236767,88.3583353409647,4.005760220619112,3.37892129118515,7.384681511804262,0.2280766925116461,0.8247264033723312,0.8889565763336291,1.7136829797059603,1.4612902385154347,43,56,66,40,32,36,19,26,35,33,27,23,47,61,47,45,58
34,Eric Phillips,C,12,24,1,BOS,2026,60,60,33.78075414630139,5.05,10.4,48.55769230769231,0.13333333333333333,0.7833333333333333,17.02127659574468,4.916666666666667,9.616666666666667,51.12651646447141,49.19871794871795,1.9333333333333333,2.9833333333333334,64.80446927374301,3.6,8.916666666666666,12.516666666666667,1.4166666666666667,2.683333333333333,0.8333333333333334,0.9166666666666666,0.31666666666666665,3.7333333333333334,12.166666666666666,3.0833333333333335,4.816666666666666,64.01384083044984,1.6333333333333333,4.15,39.3574297188755,0.2,0.65,30.76923076923077,31,0,0,0,15.234252057977175,3.738472344418346,51.938072741761054,0.07532051282051282,0.28685897435897434,10.802992676068808,26.079313607478962,18.539180175152683,6.5127720355796885,1.1867581916823757,1.9679911312974259,18.639436880614983,17.82162405430259,8.615864467363172,0.7675707314263376,97.86369926997047,91.3496624107385,2.1895953099744028,3.592553308452863,5.782148618427266,0.13693355911203886,-1.2542677404421232,-0.704064629877255,-1.9583323703193782,0.02141958082074342,48,54,67,57,26,32,51,56,40,32,30,29,45,58,42,39,55
35,Jarren James,SG,9,20,1,SIN,2026,60,60,31.51598794359618,4.933333333333334,10.55,46.76145339652449,0.4,1.25,32,4.533333333333333,9.3,48.74551971326165,48.657187993680886,1.7333333333333334,2.5,69.33333333333334,0.6333333333333333,2.683333333333333,3.316666666666667,1.3166666666666667,1.95,0.7833333333333333,0.35,0.5333333333333333,2.816666666666667,12,2.4,3.7,64.86486486486487,1.05,2.6,40.38461538461539,1.0833333333333333,3,36.11111111111111,0,0,0,0,10.438769169934089,-0.046083584528564654,51.50214592274678,0.11848341232227488,0.23696682464454977,2.0242969670622974,8.301270243328059,5.2139868046838656,6.8427883072423334,1.185804217101022,0.782018401057223,14.338235294117647,17.935634263860482,4.945055881465753,1.7294120915698854,94.30755589731208,99.93140856349176,1.1324351143201876,1.1727911240364144,2.3052262383566022,0.058515728397465834,-2.516115429350733,-1.0349918227640966,-3.5511072521148295,-0.7439017578088729,35,59,40,34,56,53,44,35,45,45,47,36,43,27,43,39,34
36,Eli Fuimaono,F,31,22,1,PHI,2026,60,0,26.996445868549916,4.15,9.05,45.85635359116022,0.23333333333333334,0.7833333333333333,29.78723404255319,3.9166666666666665,8.266666666666667,47.37903225806452,47.14548802946593,1.5166666666666666,2.216666666666667,68.42105263157895,1.3,4.7,6,0.6666666666666666,1.3,1.2166666666666666,1.0666666666666667,0.38333333333333336,2.45,10.05,2.5166666666666666,4.15,60.6425702811245,0.95,2.8833333333333333,32.947976878612714,0.45,1.2333333333333334,36.486486486486484,1,0,0,0,14.284112272241252,2.117238428269885,50.12302167841468,0.0865561694290976,0.24493554327808473,4.795467579074211,16.769208521175276,10.88208529700726,3.8354866938195524,2.1332067123436116,2.870654814082148,11.47869084059336,17.568730887555287,1.6948765649252788,2.258274358728934,95.41853246962464,91.34442920365674,1.160269218531221,2.8721862953144845,4.032455513845705,0.1194958931551327,-1.7272466469397871,1.136464354901542,-0.5907822920382451,0.5799370361282773,39,57,57,36,62,63,21,27,48,42,34,36,34,37,36,33,36
37,Vincent Montgomery,PG,6,19,1,HOU,2026,60,0,24.153793802093876,2.5166666666666666,5.766666666666667,43.641618497109825,0.16666666666666666,0.4166666666666667,40,2.35,5.35,43.925233644859816,45.08670520231214,0.5166666666666667,0.8166666666666667,63.26530612244898,0.23333333333333334,1.3166666666666667,1.55,1.8666666666666667,1.5166666666666666,0.6166666666666667,0.15,0.23333333333333334,1.6166666666666667,5.716666666666667,0.6666666666666666,1.2,55.55555555555556,0.6,1.5333333333333334,39.130434782608695,1.0833333333333333,2.6166666666666667,41.40127388535032,0,0,0,0,6.568818641379956,-2.555936497571122,46.6590488627707,0.07225433526011561,0.1416184971098266,0.8997967772495725,5.625007912811552,3.1415211150625053,12.85124925030815,1.2490556770901797,0.44435749276488207,19.84473133286811,13.46009072755855,-12.32176545468461,2.2789456448123144,83.72917224178113,106.02845051436321,-0.701944865094699,-0.28758974798935905,-0.9895346130840581,-0.03277446586459726,-5.575101855671302,-1.6857155156858923,-7.260817371357194,-1.9370228356451662,30,58,20,35,76,75,22,14,26,32,29,35,26,19,57,56,34
38,Julian Bush,PG,36,20,1,HOU,2026,60,60,31.334781573162203,4.016666666666667,11.933333333333334,33.659217877094974,1.1,4.2,26.190476190476193,2.9166666666666665,7.733333333333333,37.71551724137931,38.26815642458101,1.0833333333333333,1.45,74.71264367816092,0.45,2.5,2.95,6.966666666666667,3.05,0.9333333333333333,0.11666666666666667,0.6666666666666666,1.95,10.216666666666667,0.5166666666666667,1.0833333333333333,47.69230769230769,0.5833333333333334,2.2,26.515151515151516,1.8166666666666667,4.45,40.823970037453186,4,0,0,0,10.76156832919124,-0.17841681969950107,40.634777536193454,0.35195530726256985,0.12150837988826815,1.3376387600507904,8.232770106447399,4.608811900930093,38.50739609100826,1.4572255704178347,0.2664076680242863,19.52458176852168,21.20703002764108,-14.546233811255313,-3.146089777897947,84.12924354026053,104.93913935874802,-1.3996727197173082,-0.09810494949374028,-1.4977776692110485,-0.03823936454036428,-1.4854095885608771,-1.0632744700699384,-2.5486840586308155,-0.2620868160042969,37,56,21,33,58,53,36,27,20,52,47,55,40,35,63,70,40
39,Jack Brown,GF,12,20,1,CAI,2026,60,60,25.455369349170628,3.0166666666666666,6.833333333333333,44.146341463414636,0.08333333333333333,0.35,23.809523809523807,2.933333333333333,6.483333333333333,45.24421593830334,44.75609756097561,0.7833333333333333,1.1833333333333333,66.19718309859155,0.65,2.5,3.15,0.8833333333333333,1.5833333333333333,0.8333333333333334,0.3333333333333333,0.31666666666666665,2.316666666666667,6.9,1.4,2.533333333333333,55.26315789473685,0.6166666666666667,1.65,37.37373737373738,0.9166666666666666,2.3,39.85507246376812,1,0,0,0,7.23525409307773,-1.9846044869707324,46.91324449279304,0.05121951219512195,0.17317073170731706,2.529812887223716,9.773682075510735,6.143644719411647,5.293898006533805,1.573749262236917,0.9549681272971222,17.715948082947932,14.73241262777099,-6.64122188229151,-12.51892365826366,84.04503939005225,99.90405666666703,-0.7381569548233012,0.9528690614835695,0.2147121066602683,0.006747876370287714,-4.750579837757324,-1.673973227876913,-6.424553065634237,-1.713924322470619,33,58,40,43,64,68,26,23,43,38,37,28,28,28,46,31,33
40,Jimmy Sadler,F,32,21,1,KEN,2026,60,60,30.364872965208388,3.65,7.5,48.66666666666667,0.15,0.5333333333333333,28.125,3.5,6.966666666666667,50.23923444976076,49.666666666666664,1.5666666666666667,2.45,63.94557823129252,0.8833333333333333,3.466666666666667,4.35,1.15,2.25,0.95,1.2,0.26666666666666666,2.533333333333333,9.016666666666667,2.033333333333333,3.5,58.0952380952381,1.0333333333333334,2.6333333333333333,39.24050632911392,0.43333333333333335,0.8333333333333334,52,0,0,0,0,10.064175390707453,-0.6785957105405127,52.556928576979864,0.07111111111111111,0.32666666666666666,2.854549200630596,11.49653777543849,7.119620352304552,5.874234434698117,1.5006089817683024,2.8186162450926457,20.779460657554484,14.876256098523896,0.42122357359849777,4.999551913212919,89.46607928297318,98.20711743209445,0.07223967758358185,1.5517624081972992,1.624002085780881,0.0427863363733914,-3.180950867102182,-0.038826876870732274,-3.219777743972914,-0.56460969880406,36,56,53,37,62,63,29,32,41,30,26,28,27,35,46,36,38
41,Dragan Aranitovic,FC,32,19,1,BAL,2026,60,60,29.39350337318981,3.5,7.516666666666667,46.56319290465632,0.1,0.2833333333333333,35.294117647058826,3.4,7.233333333333333,47.004608294930875,47.22838137472284,0.8833333333333333,1.5166666666666666,58.24175824175825,1.4333333333333333,3.816666666666667,5.25,1.2666666666666666,3.05,0.26666666666666666,0.48333333333333334,0.45,2.7333333333333334,7.983333333333333,2.45,4.166666666666667,58.8,0.8833333333333333,2.6666666666666665,33.125,0.06666666666666667,0.4,16.666666666666664,1,0,0,0,5.757448565791941,-3.715023962607168,48.77403062886933,0.037694013303769404,0.2017738359201774,4.970964117593669,13.10260681760578,9.057474855062468,6.628429405107217,0.4259398139749816,1.1794946375058832,27.149724051985046,15.597127119730459,-3.593867178376116,1.5746246430664923,78.31603351552074,100.47517849903424,-2.002732984177143,0.9650428028609158,-1.037690181316227,-0.028242708414614296,-5.129269335390332,-1.604233103023609,-6.733502438413941,-2.1136095518869293,28,56,65,44,40,38,28,42,39,11,20,16,23,26,33,39,51
